,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PFKP,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PGAP1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PGBD4,-0.031339303,1.8682848,-0.00808809,-0.015901377,2.9096599,0.2619709,-0.0035461145,-0.023308255,2.3491251,3.3380678,2.8859878,-0.025923265,-0.008983571,-0.017267866,0.25151762,1.2417654
PGGHG,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PGM2L1,-0.031590853,1.8626393,-0.0073070326,-0.014225706,2.8043349,0.026236514,-0.0019303489,-0.025338355,2.218582,3.1349585,2.852901,-0.024625272,-0.008734765,-0.015460319,0.4613555,1.2112337
PGM5P4-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PHC1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PHF1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PHF7,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PHLDA3,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PHLDB3,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PHOX2A,-0.031458575,1.8564616,-0.008108636,-0.015889112,2.9301527,0.30349657,-0.0034956473,-0.023181153,2.3501375,3.3738346,2.9119534,-0.025723262,-0.0092122825,-0.017176848,0.27019,1.231846
PHYH,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PHYHIPL,-0.03148851,1.8555251,-0.008089539,-0.015888762,2.9283044,0.30149278,-0.0034893644,-0.023200795,2.3504481,3.372928,2.911487,-0.025720734,-0.009238552,-0.017152917,0.27027613,1.2320583
PICART1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PID1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PIF1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PIGK,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PIGL,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PITPNM2,-0.031472757,1.8557072,-0.008094578,-0.015873425,2.9290566,0.3026363,-0.0035026984,-0.023198549,2.3490381,3.3749695,2.912435,-0.025712237,-0.009234702,-0.017166728,0.27025354,1.2313015
PKD1,-0.026794668,1.9630228,-0.0050193993,-0.01911979,2.3198729,0.40451252,-5.576901e-05,-0.016353684,2.7069783,2.878816,2.5541859,-0.026567869,-0.010919244,-0.013937973,-0.0022522262,1.3197654
PKIA,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLA2G4E-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLA2G6,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLAAT2,-0.017143326,1.0646296,-0.01028999,-0.012441907,2.9117734,0.2076851,-0.0026066387,-0.017621227,2.1180148,2.018928,2.0951166,-0.01464186,-0.0053469124,-0.008921717,-0.0022827215,1.9231336
PLAC1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLAUR,-0.031465635,1.8570362,-0.008113194,-0.015855499,2.9299557,0.30276975,-0.0035122966,-0.023202628,2.3477943,3.3744884,2.9130175,-0.025719332,-0.009239676,-0.017143922,0.26992935,1.2290561
PLCG1,-0.023429828,1.5062798,-0.010924186,-0.012444568,3.0129585,0.70088816,-0.0047350526,-0.021091027,2.3195329,2.5373333,2.3206081,-0.022246841,-0.0066872016,-0.009364863,-0.0020511032,1.5232978
PLCL1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLCXD2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLD5,-0.031478506,1.8553385,-0.0081128515,-0.0158729,2.9310913,0.3027985,-0.0035141045,-0.023208523,2.346136,3.3745625,2.9107852,-0.025703715,-0.009239115,-0.017173517,0.27238,1.230591
PLEKHA1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLEKHA5,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLEKHF1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLEKHG1,-0.02865178,2.0470111,-0.00398382,-0.010992918,2.3989716,0.5683776,-0.00034354642,-0.01882079,1.8254774,3.2885199,2.8303719,-0.019622121,-0.0112637235,-0.014684963,0.6694983,0.79910886
PLGRKT,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLPP1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLPPR3,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLXDC1,-0.031480778,1.8563311,-0.008090217,-0.01586424,2.929058,0.30350384,-0.0035124028,-0.023174724,2.3478067,3.37618,2.9114192,-0.025716892,-0.0092306705,-0.017155621,0.27089724,1.2311937
PLXDC2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PLXNA3,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PM20D1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PMS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PNMT,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PNPLA2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PNPLA3,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
POC5,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
POLR3E,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
POMT1,-0.031407062,1.8539673,-0.008113297,-0.015873212,2.9247952,0.30009767,-0.0034931903,-0.023215732,2.3507512,3.3756182,2.9077888,-0.025676617,-0.009176388,-0.017106673,0.2662375,1.2341269
POT1-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
POU3F1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
POU6F1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPIAL4G,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPM1E,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPM1K-DT,-0.031590853,1.8626393,-0.0073070326,-0.014225706,2.8043349,0.026236514,-0.0019303489,-0.025338355,2.218582,3.1349585,2.852901,-0.024625272,-0.008734765,-0.015460319,0.4613555,1.2112337
PPP1R10,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPP1R12A-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPP1R14B-AS1,-0.030115064,1.9528447,-0.00502388,-0.011848111,2.4122958,0.23183362,-0.005512892,-0.018812548,2.472916,3.564948,2.6382384,-0.027125735,-0.0056371707,-0.018658757,-0.0009281163,0.92679816
PPP1R36,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPP1R9A,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPP2R3B,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PPP4R1-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRAG1,-0.030131914,1.9522926,-0.0050141495,-0.01183278,2.4116273,0.23145925,-0.005521063,-0.018830013,2.472123,3.5657923,2.6391146,-0.027122196,-0.005650389,-0.018643273,-0.0009225135,0.9260177
PRAME,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRDM1,-0.023333399,1.2759613,-0.0051493268,-0.013678014,1.7654209,0.06191201,0.58022785,-0.018387686,1.6333659,2.0466225,2.1011193,-0.013432028,-0.009903129,-0.009512381,0.5199243,1.1773429
PREPL,-0.030792687,1.7494881,-0.0027444735,-0.013259403,2.9306023,-0.001019368,-0.0021434242,-0.021285726,2.1149755,3.490083,2.6580083,-0.025158081,-0.008455642,-0.01830693,0.5219057,1.3110136
PREX2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRF1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRICKLE4,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRIM2,-0.034074977,1.3098423,-0.0087715555,-0.0194718,2.739299,0.2082126,-0.00047216503,-0.024286218,2.1095293,2.8598838,2.533905,-0.023567013,-0.0050060214,-0.017466825,0.5036518,1.0191813
PRKAR1B,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRKCA-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRKCG,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRKCQ-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRKD2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRKN,-0.031458575,1.8564616,-0.008108636,-0.015889112,2.9301527,0.30349657,-0.0034956473,-0.023181153,2.3501375,3.3738346,2.9119534,-0.025723262,-0.0092122825,-0.017176848,0.27019,1.231846
PRKRIP1,-0.031666633,1.7828383,-0.008340033,-0.014688535,2.8917937,0.3721151,-0.0039404514,-0.02201431,2.416828,3.2194922,2.8670027,-0.023815589,-0.01058203,-0.015880264,0.122603156,1.1117353
PRKX,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRORP,-0.027136836,1.8240168,-0.009266311,-0.014416294,2.9998238,0.6189444,-0.0077284756,-0.023865225,1.8066359,3.3279731,2.5685408,-0.024335403,-0.005698275,-0.019432481,0.5677488,0.8374876
PROS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PROX2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRR3,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRR5,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRR5L,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRRG2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRRT2,-0.031472757,1.8557072,-0.008094578,-0.015873425,2.9290566,0.3026363,-0.0035026984,-0.023198549,2.3490381,3.3749695,2.912435,-0.025712237,-0.009234702,-0.017166728,0.27025354,1.2313015
PRRT4,-0.02865178,2.0470111,-0.00398382,-0.010992918,2.3989716,0.5683776,-0.00034354642,-0.01882079,1.8254774,3.2885199,2.8303719,-0.019622121,-0.0112637235,-0.014684963,0.6694983,0.79910886
PRSS22,-0.031469822,1.854997,-0.008106444,-0.015879026,2.9290235,0.30206248,-0.0035053676,-0.0231949,2.3480704,3.3746061,2.9129014,-0.025728822,-0.009222255,-0.017165754,0.27176356,1.2300326
PRSS35,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRSS38,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PRTG,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PSD2-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PSD4,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PSMD5,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PSORS1C1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTCH1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTCH2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTGDR,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTGDS,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTH2,-0.02865178,2.0470111,-0.00398382,-0.010992918,2.3989716,0.5683776,-0.00034354642,-0.01882079,1.8254774,3.2885199,2.8303719,-0.019622121,-0.0112637235,-0.014684963,0.6694983,0.79910886
PTOV1-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTPN12,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTPN22,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTPN7,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PTPRG,-0.03148522,1.856916,-0.008101474,-0.015866423,2.9298956,0.3040112,-0.0035024935,-0.023203552,2.3502305,3.3742976,2.9119754,-0.02572195,-0.00922212,-0.017163236,0.27034044,1.2306494
PTPRK,-0.026801094,1.9635823,-0.0050175968,-0.019113362,2.3194375,0.40429926,-6.0457063e-05,-0.016353551,2.7063785,2.8792105,2.5543191,-0.026574897,-0.010913961,-0.01393463,-0.002243994,1.3196925
PTPRM,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PURA,-0.031472053,1.8558805,-0.008101813,-0.0158728,2.9295986,0.3034636,-0.0035083024,-0.02319637,2.3494844,3.3747349,2.9126942,-0.02572029,-0.009224059,-0.017161403,0.27030152,1.2310551
PWWP3A,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
PYHIN1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAB11FIP3,-0.03148851,1.8555251,-0.008089539,-0.015888762,2.9283044,0.30149278,-0.0034893644,-0.023200795,2.3504481,3.372928,2.911487,-0.025720734,-0.009238552,-0.017152917,0.27027613,1.2320583
RAB17,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAB26,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAB27B,-0.03144442,1.8559291,-0.008090879,-0.015912695,2.9300973,0.30390966,-0.0035358232,-0.0232171,2.3483887,3.3762403,2.909747,-0.025690751,-0.009217857,-0.017127031,0.27047396,1.232805
RAB30-DT,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAB3IL1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAB9B,-0.03166534,1.781726,-0.008350796,-0.014707696,2.8905418,0.37086096,-0.003962555,-0.022023512,2.4160357,3.219349,2.8657765,-0.023814993,-0.0105582755,-0.015855694,0.11965517,1.1123519
RABEP2,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RABEPK,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RABGAP1L-DT,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAC3,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAD23B,-0.02865178,2.0470111,-0.00398382,-0.010992918,2.3989716,0.5683776,-0.00034354642,-0.01882079,1.8254774,3.2885199,2.8303719,-0.019622121,-0.0112637235,-0.014684963,0.6694983,0.79910886
RAD51-AS1,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RAD9A,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
RADIL,-0.031475425,1.8559096,-0.008098906,-0.015873782,2.9294841,0.3031222,-0.0035038185,-0.023198618,2.3493445,3.3746789,2.9128296,-0.025719723,-0.009225501,-0.017161364,0.27075028,1.2310655
