seed,val_AUPR,test_AUC,test_AUPRC
2,0.8427281234104872,0.746044921875,0.4736625234199343
2,0.8427281234104872,0.746044921875,0.4736625234199343
2,0.8427281234104872,0.746044921875,0.4736625234199343
